ZBPE|0|0|72|32.125000|105.229167|45.434694|120.000000|40.09172|113.29524
45.388056|115.354167
43.245000|117.516667
42.250000|118.083333
39.900000|119.350000
39.500000|119.866667
38.250000|120.000000
38.116667|119.550000
37.623333|119.696667
36.645000|119.121667
36.202778|119.183889
35.091667|119.340000
34.733333|117.278333
34.516667|115.908333
32.908333|115.813333
32.125000|114.070000
33.533333|110.866667
34.083333|110.483333
34.533333|110.250000
35.533333|110.300000
37.466667|110.733333
38.366667|110.600000
38.733333|109.683333
39.433333|108.500000
40.311667|107.003333
40.716667|105.916667
41.747500|105.229167
41.950000|105.800000
42.295572|106.781972
42.353900|107.228308
42.411081|107.278328
42.457778|107.508886
42.410278|107.571108
42.415575|107.949806
42.460528|108.239178
42.436922|108.313892
42.440017|108.541411
42.403633|108.818036
42.456917|109.013872
42.429989|109.313586
42.473878|109.544719
42.640836|109.942236
42.645536|110.107478
42.777775|110.440539
42.922503|110.599992
43.055258|110.689431
43.325006|111.005303
43.481653|111.419436
43.498611|111.590292
43.672506|111.783894
43.691642|111.918083
43.776097|111.975550
43.938872|111.879464
44.051117|111.674975
44.342808|111.422761
44.688589|111.574422
45.007497|111.802231
45.093325|111.996406
45.075278|112.097247
45.069433|112.320297
45.080550|112.427211
44.999706|112.551086
44.926367|112.607522
44.829192|113.039703
44.799972|113.117797
44.777225|113.511133
44.753333|113.652253
44.922756|113.931914
44.944414|114.084722
45.042217|114.178628
45.208319|114.456972
45.389431|114.545264
45.434694|114.763619
ZBAA|0|0|14|36.316667|110.600000|42.250000|120.000000|39.02789|116.64389
40.100000|113.293333
40.256944|113.884722
41.333333|114.516667
42.185000|116.475000
42.250000|118.083333
39.900000|119.350000
39.500000|119.866667
39.500000|119.866667
38.250000|120.000000
38.116667|119.550000
37.486667|117.500000
36.666667|115.400000
36.316667|114.500000
38.316667|114.083333
ZBHH|0|0|60|38.733333|105.229167|45.434694|118.083333|42.01505|112.43802
38.733333|109.683333
39.433333|108.500000
40.311667|107.003333
40.716667|105.916667
41.747500|105.229167
41.950000|105.800000
42.295572|106.781972
42.353900|107.228308
42.411081|107.278328
42.457778|107.508886
42.410278|107.571108
42.415575|107.949806
42.460528|108.239178
42.436922|108.313892
42.440017|108.541411
42.403633|108.818036
42.456917|109.013872
42.429989|109.313586
42.473878|109.544719
42.640836|109.942236
42.645536|110.107478
42.777775|110.440539
42.922503|110.599992
43.055258|110.689431
43.325006|111.005303
43.481653|111.419436
43.498611|111.590292
43.672506|111.783894
43.691642|111.918083
43.776097|111.975550
43.938872|111.879464
44.051117|111.674975
44.342808|111.422761
44.688589|111.574422
45.007497|111.802231
45.093325|111.996406
45.075278|112.097247
45.069433|112.320297
45.080550|112.427211
44.999706|112.551086
44.926367|112.607522
44.829192|113.039703
44.799972|113.117797
44.777225|113.511133
44.753333|113.652253
44.922756|113.931914
44.944414|114.084722
45.042217|114.178628
45.208319|114.456972
45.389431|114.545264
45.434694|114.763619
45.388056|115.354167
43.245000|117.516667
42.250000|118.083333
42.185000|116.475000
41.333333|114.516667
40.256944|113.884722
40.100000|113.293333
39.516667|112.283333
38.733333|109.683333
ZBLA|0|0|120|46.070000|115.54805|53.500000|123.065000|48.75674|119.47633
46.615278|119.76750
46.656642|119.85469
46.720011|119.93502
46.769742|119.90889
46.912753|119.92110
46.963347|119.85274
47.101372|119.78141
47.297781|119.53085
47.424461|119.30860
47.478608|119.34447
47.533897|119.14943
47.668600|119.11082
47.783878|118.75667
47.996389|118.54221
48.005269|118.30667
48.035578|118.21803
47.993142|117.96478
48.018619|117.86750
47.997478|117.78774
47.787489|117.54028
47.654161|117.36307
47.813614|117.11108
47.884433|116.82558
47.839169|116.47028
47.871139|116.24219
47.804447|116.09723
47.688308|115.95943
47.696961|115.91194
47.919439|115.59223
48.144728|115.54805
48.263331|115.83499
48.529467|115.81917
48.815833|116.08417
48.895403|116.08680
49.828192|116.70681
49.700000|117.00000
49.633333|117.28333
49.633333|117.46666
49.500000|117.86666
49.766667|118.36666
49.816667|118.38333
49.950000|118.66666
49.966667|118.98333
50.016667|119.18333
50.116667|119.31666
50.233333|119.35000
50.316667|119.36666
50.350000|119.33333
50.350000|119.16666
50.383333|119.11666
50.400000|119.20000
50.566667|119.25000
50.683333|119.36666
50.750000|119.48333
50.900000|119.51666
51.000000|119.61666
51.016667|119.68333
51.133333|119.76666
51.216667|119.75000
51.216667|119.81666
51.366667|119.93333
51.566667|120.05000
51.633333|120.08333
51.683333|120.08333
51.666667|120.16666
51.833333|120.46666
51.866667|120.55000
51.916667|120.65000
52.000000|120.71666
52.033333|120.68333
52.166667|120.78333
52.250000|120.75000
52.316667|120.63333
52.350000|120.61666
52.366667|120.65000
52.533333|120.73333
52.583333|120.60000
52.633333|120.45000
52.616667|120.40000
52.616667|120.26666
52.583333|120.18333
52.583333|120.06666
52.683333|120.03333
52.766667|120.01666
52.783333|120.08333
52.800000|120.13333
52.800000|120.16666
52.833333|120.21666
52.866667|120.28333
52.900000|120.28333
52.900000|120.33333
52.933333|120.35000
52.950000|120.40000
53.000000|120.43333
53.083333|120.55000
53.100000|120.63333
53.133333|120.65000
53.166667|120.68333
53.233333|120.80000
53.250000|120.83333
53.266667|120.81666
53.283333|120.88333
53.283333|121.03333
53.300000|121.08333
53.283333|121.11666
53.300000|121.30000
53.316667|121.33333
53.316667|121.40000
53.383333|121.68333
53.383333|121.81666
53.400000|121.85000
53.416667|121.95000
53.416667|122.08333
53.466667|122.13333
53.466667|122.25000
53.500000|122.34305
50.630000|123.036667
50.276667|122.771667
48.520000|123.065000
46.070000|122.073333
ZBYN|0|0|11|34.533333|109.683333|40.100000|114.500000|37.375556|112.606667
34.533333|110.250000
35.533333|110.300000
37.466667|110.733333
38.366667|110.600000
38.733333|109.683333
39.516667|112.283333
40.100000|113.293333
38.316667|114.083333
36.316667|114.500000
36.066667|113.810000
35.749722|113.008611
ZGZU|0|0|123|17.216667|105.541667|29.516667|117.500000|25.276667|111.340000
23.195833|105.541667
24.650000|105.800000
25.700000|107.650000
26.583333|109.316667
28.783333|109.383333
29.516667|109.400000
29.516667|109.400000
31.900000|109.516667
33.533333|110.866667
32.125000|114.070000
32.908333|115.813333
30.083333|115.933333
29.033333|114.566667
26.700000|113.950000
26.050000|114.116667
25.766667|114.873333
25.091667|115.416667
24.766667|115.016667
24.366667|116.700000
23.700000|117.183333
23.500000|117.500000
23.516667|117.316667
23.566667|117.200000
23.383333|116.866667
23.166667|116.833333
23.116667|116.666667
22.900000|116.516667
22.900000|116.283333
22.783333|116.100000
22.616667|115.566667
22.716667|115.166667
22.500000|114.916667
22.564819|114.721139
22.736047|114.711467
22.713461|114.622917
22.572486|114.661717
22.426817|114.670008
22.439594|114.493119
22.499653|114.466864
22.535431|114.471008
22.561556|114.435436
22.605711|114.393619
22.586542|114.336961
22.580153|114.292739
22.557153|114.237461
22.564819|114.158689
22.535431|114.079919
22.508597|114.043989
22.523931|113.937578
22.476067|113.931586
22.458525|113.868139
22.704103|113.701267
22.713047|113.632169
22.598042|113.644608
22.497097|113.625258
22.411483|113.691592
22.207033|113.636314
22.222367|113.536814
22.182753|113.499503
22.066472|113.574128
22.058333|113.450000
21.816667|112.950000
21.650000|112.300000
21.666667|112.200000
21.733333|112.116667
21.570000|111.826667
21.475000|111.683333
21.416667|111.500000
20.500000|111.500000
20.500000|108.000000
21.547778|108.000000
21.533333|107.966667
21.650000|107.850000
21.616667|107.500000
21.666667|107.466667
21.600000|107.366667
21.666667|107.366667
21.733333|107.283333
21.700000|107.250000
21.816667|107.083333
21.816667|107.016667
21.866667|107.016667
21.900000|107.066667
21.950000|107.000000
21.916667|106.966667
21.933333|106.933333
21.983333|106.916667
21.983333|106.800000
22.016667|106.800000
22.016667|106.733333
21.950000|106.683333
22.283333|106.700000
22.333333|106.566667
22.466667|106.566667
22.466667|106.583333
22.550000|106.650000
22.583333|106.566667
22.666667|106.750000
22.816667|106.833333
22.850000|106.716667
22.866667|106.716667
22.866667|106.683333
22.850000|106.683333
22.850000|106.633333
22.933333|106.633333
22.916667|106.566667
22.950000|106.533333
22.900000|106.500000
22.850000|106.350000
22.866667|106.266667
22.916667|106.266667
22.983333|106.200000
23.000000|106.083333
23.000000|106.000000
22.916667|106.000000
22.933333|105.916667
22.916667|105.883333
23.000000|105.816667
23.050000|105.750000
23.066667|105.733333
23.083333|105.650000
23.066667|105.583333
23.166667|105.566667
ZGGG|0|0|69|21.570000|110.550000|26.050000|117.500000|23.892500|113.798889
21.570000|111.826667
21.846668|111.508334
22.016666|111.310000
22.468334|110.785000
22.860000|110.550000
23.350000|111.148333
23.478333|111.306667
24.148333|111.266667
24.355000|111.280000
24.463335|111.286666
24.576668|111.295000
25.276667|111.340000
25.456667|111.988333
25.561667|112.358333
25.750000|113.040000
25.868333|113.463334
25.941666|113.700000
26.018334|114.001667
26.050000|114.116667
25.766667|114.873333
25.091667|115.416667
24.766667|115.016667
24.366667|116.700000
23.700000|117.183333
23.500000|117.500000
23.516667|117.316667
23.566667|117.200000
23.383333|116.866667
23.166667|116.833333
23.116667|116.666667
22.900000|116.516667
22.900000|116.283333
22.783333|116.100000
22.616667|115.566667
22.716667|115.166667
22.500000|114.916667
22.564819|114.721139
22.736047|114.711467
22.713461|114.622917
22.572486|114.661717
22.426817|114.670008
22.439594|114.493119
22.499653|114.466864
22.535431|114.471008
22.561556|114.435436
22.605711|114.393619
22.586542|114.336961
22.580153|114.292739
22.557153|114.237461
22.564819|114.158689
22.535431|114.079919
22.508597|114.043989
22.523931|113.937578
22.476067|113.931586
22.458525|113.868139
22.704103|113.701267
22.713047|113.632169
22.598042|113.644608
22.497097|113.625258
22.411483|113.691592
22.207033|113.636314
22.222367|113.536814
22.182753|113.499503
22.066472|113.574128
22.058333|113.450000
21.816667|112.950000
21.650000|112.300000
21.666667|112.200000
21.733333|112.116667
ZGHA|0|0|28|25.276667|109.316667|29.516667|114.566667|27.866667|111.520834
26.583333|109.316667
27.882500|109.355834
28.783333|109.383333
29.516667|109.400000
29.508333|109.630000
29.488333|110.168334
29.466665|111.133334
29.416668|112.166667
29.383333|113.120000
29.353333|113.241666
29.258333|113.640000
29.033333|114.566667
28.211666|114.348333
26.700000|113.950000
26.403889|114.025556
26.050000|114.116667
26.018334|114.001667
25.941666|113.700000
25.868333|113.463334
25.750000|113.040000
25.561667|112.358333
25.456667|111.988333
25.276667|111.340000
25.621666|110.813333
25.666668|110.736666
25.751665|110.608333
26.373335|109.643333
26.536665|109.388334
ZGKL|0|0|18|24.128334|107.650000|26.583333|111.340000|25.366667|109.300000
25.700000|107.650000
25.715000|107.678333
26.096668|108.396666
26.430000|109.026667
26.583333|109.316667
26.536665|109.388334
26.373335|109.643333
25.751665|110.608333
25.666668|110.736666
25.621666|110.813333
25.276667|111.340000
24.576668|111.295000
24.463335|111.286666
24.355000|111.280000
24.148333|111.266667
24.128334|110.185000
24.450000|109.983333
24.668333|109.840000
ZGNN|0|0|77|20.500000|105.541667|25.700000|111.306667|23.366667|108.000000
23.195833|105.541667
24.103333|105.703333
24.650000|105.800000
25.171667|106.718333
25.373611|107.073056
25.700000|107.650000
24.668333|109.840000
24.450000|109.983333
24.128334|110.185000
24.148333|111.266667
23.478333|111.306667
23.350000|111.148333
22.860000|110.550000
22.468334|110.785000
22.486668|110.140000
22.488333|110.005000
22.505000|109.470000
22.281667|109.341667
22.051112|109.210000
21.850000|109.095000
21.630000|108.970000
21.000000|108.800000
20.500000|109.250000
20.500000|108.000000
21.547778|108.000000
21.533333|107.966667
21.650000|107.850000
21.616667|107.500000
21.666667|107.466667
21.600000|107.366667
21.666667|107.366667
21.733333|107.283333
21.700000|107.250000
21.816667|107.083333
21.816667|107.016667
21.866667|107.016667
21.900000|107.066667
21.950000|107.000000
21.916667|106.966667
21.933333|106.933333
21.983333|106.916667
21.983333|106.800000
22.016667|106.800000
22.016667|106.733333
21.950000|106.683333
22.283333|106.700000
22.333333|106.566667
22.466667|106.566667
22.466667|106.583333
22.550000|106.650000
22.583333|106.566667
22.666667|106.750000
22.816667|106.833333
22.850000|106.716667
22.866667|106.716667
22.866667|106.683333
22.850000|106.683333
22.850000|106.633333
22.933333|106.633333
22.916667|106.566667
22.950000|106.533333
22.900000|106.500000
22.850000|106.350000
22.866667|106.266667
22.916667|106.266667
22.983333|106.200000
23.000000|106.083333
23.000000|106.000000
22.916667|106.000000
22.933333|105.916667
22.916667|105.883333
23.000000|105.816667
23.050000|105.750000
23.066667|105.733333
23.083333|105.650000
23.066667|105.583333
23.166667|105.566667
ZGZJ|0|0|16|20.500000|110.005000|22.505000|111.826667|21.716670|109.900000
22.468334|110.785000
22.016666|111.310000
21.846668|111.508334
21.570000|111.826667
21.475000|111.683333
21.416667|111.500000
20.500000|111.500000
20.500000|109.250000
21.000000|108.800000
21.630000|108.970000
21.850000|109.095000
22.051112|109.210000
22.281667|109.341667
22.505000|109.470000
22.488333|110.005000
22.486668|110.140000
ZHWH|0|0|15|29.033333|109.400000|36.666667|115.933333|32.000000|112.650833
36.666667|115.400000
35.246667|115.450000
34.516667|115.908333
32.908333|115.813333
30.083333|115.933333
29.033333|114.566667
29.383333|113.120000
29.516667|109.400000
31.900000|109.516667
33.533333|110.866667
34.083333|110.483333
34.533333|110.250000
35.749722|113.008611
36.066667|113.810000
36.316667|114.500000
ZHCC|0|0|11|32.125000|110.250000|36.666667|115.908333|33.500000|112.650833
36.666667|115.400000
35.246667|115.450000
34.516667|115.908333
32.908333|115.813333
32.125000|114.070000
33.533333|110.866667
34.083333|110.483333
34.533333|110.250000
35.749722|113.008611
36.066667|113.810000
36.316667|114.500000
ZHHH|0|0|8|29.033333|109.400000|33.533333|115.933333|30.500000|112.650833
32.908333|115.813333
30.083333|115.933333
29.033333|114.566667
29.383333|113.120000
29.516667|109.400000
31.900000|109.516667
33.533333|110.866667
32.125000|114.070000
ZJSY|0|0|8|17.666667|107.189722|20.500000|111.500000|19.08253|109.57186
20.500000|108.050000
19.959167|107.929722
19.267778|107.189722
18.341111|107.681389
17.666667|108.433333
17.666667|109.666667
19.500000|111.500000
20.500000|111.500000
ZJSA|0|0|10|20.500000|108.000000|14.500000|114.000000|17.28511|111.29363
20.500000|111.500000
20.500000|108.000000
19.955500|107.924500
19.267333|107.187166
18.338000|107.675500
17.666666|108.433333
14.500000|112.000000
14.500000|114.000000
16.666667|114.000000
19.500000|111.500000
ZLLL|0|0|31|31.816667|87.383333|42.916667|105.050000|37.12123|95.43824
41.550000|105.050000
38.000000|101.365556
37.620000|101.000000
36.791667|99.083333
34.251944|102.945833
33.583333|103.883333
32.916667|101.700000
31.816667|98.583333
32.100000|97.000000
32.866667|91.916667
36.033333|89.016667
36.416667|87.383333
38.350000|90.216667
41.800000|95.133333
42.916667|96.337222
42.716667|96.383333
42.716667|96.950000
42.766667|97.166667
42.783333|98.016667
42.566667|99.483333
42.650000|100.000000
42.650000|100.850000
42.466667|101.833333
42.200000|102.066667
42.150000|102.416667
42.133333|102.750000
41.916667|103.316667
41.800000|103.950000
41.883333|104.550000
41.666667|104.533333
41.633333|104.950000
ZLHW|0|0|41|31.816667|87.383333|42.916667|110.866667|38.29790|101.62578
41.747500|105.229167
40.716667|105.916667
40.311667|107.003333
39.433333|108.500000
38.733333|109.683333
38.366667|110.600000
37.466667|110.733333
35.533333|110.300000
34.533333|110.250000
34.083333|110.483333
33.533333|110.866667
31.900000|109.516667
32.233333|107.400000
32.450000|105.816667
33.583333|103.883333
32.916667|101.700000
31.816667|98.583333
32.100000|97.000000
32.866667|91.916667
36.033333|89.016667
36.416667|87.383333
38.350000|90.216667
41.800000|95.133333
42.916667|96.337222
42.716667|96.383333
42.716667|96.950000
42.766667|97.166667
42.783333|98.016667
42.566667|99.483333
42.650000|100.000000
42.650000|100.850000
42.466667|101.833333
42.200000|102.066667
42.150000|102.416667
42.133333|102.750000
41.916667|103.316667
41.800000|103.950000
41.883333|104.550000
41.666667|104.533333
41.633333|104.950000
41.550000|105.050000
ZLXY|0|0|21|31.900000|99.083333|41.747500|110.733333|36.47162|105.93274
39.113333|109.042778
38.733333|109.683333
38.366667|110.600000
37.466667|110.733333
35.533333|110.300000
34.533333|110.250000
34.083333|110.483333
33.533333|110.866667
31.900000|109.516667
31.981389|109.000000
32.233333|107.400000
32.450000|105.816667
33.583333|103.883333
34.251944|102.945833
36.791667|99.083333
37.620000|101.000000
38.000000|101.365556
41.550000|105.050000
41.747500|105.229167
40.716667|105.916667
40.311667|107.003333
ZPPP|0|0|220|21.150000|97.550000|28.516667|105.800000|24.42727|102.06528
23.195833|105.541667
23.200000|105.500000
23.300000|105.433333
23.283333|105.416667
23.400000|105.333333
23.333333|105.250000
23.283333|105.216667
23.283333|105.183333
23.250000|105.116667
23.266667|105.083333
23.200000|105.000000
23.216667|104.966667
23.166667|104.950000
23.183333|104.900000
23.133333|104.883333
23.133333|104.816667
22.950000|104.866667
22.816667|104.733333
22.850000|104.583333
22.700000|104.366667
22.733333|104.283333
22.850000|104.283333
22.816667|104.133333
22.716667|104.050000
22.516667|103.966667
22.800000|103.650000
22.600000|103.533333
22.750000|103.450000
22.816667|103.333333
22.683333|103.283333
22.650000|103.200000
22.566667|103.183333
22.516667|103.083333
22.450000|103.083333
22.450000|103.033333
22.650000|102.933333
22.750000|102.883333
22.700000|102.700000
22.733333|102.616667
22.700000|102.583333
22.783333|102.500000
22.683333|102.383333
22.633333|102.416667
22.466667|102.250000
22.416667|102.266667
22.433333|102.166667
22.400000|102.150000
22.450000|102.041667
22.450000|101.916667
22.400000|101.900000
22.400000|101.866667
22.491667|101.800000
22.500000|101.750000
22.416667|101.650000
22.283333|101.633333
22.283333|101.566667
22.233333|101.550000
22.141667|101.600000
22.116667|101.583333
21.983333|101.616667
21.825000|101.783333
21.733333|101.750000
21.650000|101.783333
21.633333|101.850000
21.583333|101.850000
21.583333|101.766667
21.300000|101.750000
21.233333|101.850000
21.216667|101.783333
21.150000|101.783333
21.150000|101.716667
21.200000|101.683333
21.183333|101.616667
21.233333|101.600000
21.250000|101.558333
21.233333|101.383333
21.183333|101.283333
21.250000|101.241667
21.383333|101.258333
21.416667|101.200000
21.566667|101.216667
21.566667|101.166667
21.583333|101.150000
21.616667|101.166667
21.633333|101.158333
21.650000|101.116667
21.783333|101.116667
21.650000|100.841667
21.516667|100.716667
21.450000|100.583333
21.450000|100.483333
21.533333|100.433333
21.533333|100.358333
21.433333|100.216667
21.533333|100.133333
21.600000|100.125000
21.650000|100.166667
21.700000|100.133333
21.700000|100.016667
21.816667|99.950000
22.000000|100.000000
22.050000|99.966667
22.066667|99.883333
22.033333|99.866667
22.083333|99.750000
22.050000|99.708333
22.100000|99.650000
22.133333|99.466667
22.100000|99.316667
22.150000|99.166667
22.366667|99.266667
22.400000|99.258333
22.500000|99.383333
22.583333|99.383333
22.741667|99.333333
22.766667|99.383333
22.800000|99.400000
22.858333|99.450000
22.933333|99.441667
22.916667|99.550000
22.950000|99.566667
23.000000|99.516667
23.075000|99.516667
23.133333|99.358333
23.100000|99.116667
23.133333|99.058333
23.166667|99.050000
23.200000|98.900000
23.266667|98.950000
23.316667|98.950000
23.333333|98.900000
23.366667|98.933333
23.483333|98.900000
23.475000|98.833333
23.550000|98.816667
23.600000|98.900000
23.766667|98.816667
23.800000|98.708333
23.950000|98.700000
23.983333|98.683333
23.983333|98.766667
24.033333|98.800000
24.100000|98.900000
24.158333|98.883333
24.100000|98.566667
24.116667|98.550000
24.125000|98.416667
24.100000|98.366667
24.116667|98.233333
24.083333|98.066667
24.016667|97.900000
23.866667|97.666667
23.950000|97.550000
24.000000|97.616667
24.166667|97.766667
24.200000|97.733333
24.266667|97.766667
24.316667|97.666667
24.366667|97.716667
24.450000|97.683333
24.433333|97.550000
24.700000|97.566667
24.733333|97.550000
24.766667|97.583333
24.833333|97.716667
24.833333|97.766667
24.866667|97.783333
24.891667|97.750000
24.983333|97.716667
25.083333|97.733333
25.266667|97.850000
25.216667|97.900000
25.308333|98.025000
25.308333|98.066667
25.383333|98.116667
25.383333|98.150000
25.516667|98.133333
25.550000|98.183333
25.616667|98.166667
25.550000|98.316667
25.583333|98.400000
25.850000|98.550000
25.800000|98.633333
25.866667|98.716667
26.083333|98.583333
26.133333|98.583333
26.133333|98.650000
26.083333|98.666667
26.183333|98.733333
26.250000|98.683333
26.666667|98.783333
27.000000|98.733333
27.050000|98.766667
27.100000|98.700000
27.250000|98.700000
27.366667|98.733333
27.500000|98.700000
27.616667|98.666667
27.600000|98.600000
27.666667|98.550000
27.700000|98.433333
27.583333|98.416667
27.533333|98.350000
27.783333|98.216667
27.833333|98.233333
27.966667|98.133333
28.116667|98.150000
28.383333|97.900000
28.333333|97.816667
28.516667|97.700000
28.483333|97.650000
28.550000|97.566667
28.516667|97.5833333
28.495000|98.9083333
27.846667|100.192500
26.886667|102.108333
27.750000|103.883333
27.600000|105.416667
26.950000|104.816667
24.650000|105.800000
ZPKM|0|0|332|21.150000|81.625000|36.416667|109.516667|29.91873|98.69726
36.416667|87.383333
36.033333|89.016667
32.866667|91.916667
32.100000|97.000000
